,Reviews,Label,Score
381,"karthik c.k.
Local Guide·32 reviews·22 photos
5 months ago
Other  |  ₹1–200
Best coffee in town …More",positive,0.8403121829032898
382,"URIX GAMING
Local Guide·55 reviews·3 photos
8 months ago
Dine in
Great ambiance not a regular coffee place but good for one-time occasion and meet ups …More",positive,0.7314614057540894
383,"Balaji T S
16 reviews
7 months ago
Food is ok only.. There is no place to stand.. Better to avoid this place on weekend's.. …More",neutral,0.5328649878501892
384,"Ben Richard
Local Guide·100 reviews
7 months ago
Dine in  |  Dinner  |  ₹1–200
Food taste is average and compare to Upavihar, I feels good Upavihar taste is good …More",positive,0.7947002053260803
385,"VINOTH SIVAM
Local Guide·136 reviews
2 months ago
Dine in  |  Dinner  |  ₹400–600
Overrated place. Extremely high priced.

Vegetarian options: All veg …More",neutral,0.5148107409477234
386,"dr kanthilal jain
Local Guide·246 reviews·110 photos
3 days ago
NEW
Ok ok …More",neutral,0.8770444989204407
387,"Sugan Thambidurai
2 reviews
10 months ago
Tried chocolate coffee and bun butter jam.. tummy full. And great place to hangout with friends …More
Coffee Shastra - Anna Nagar (owner)
9 months ago
Happy to hear that you enjoyed our Chocolate Coffee which is our crowd favorite in Anna Nagar Coffee Shastra. Indeed its a great hangout place with your friends. Keep visiting us everyday to make more wonderful memories.",positive,0.9792380928993225
388,"Lakshmanan M
Local Guide·67 reviews·1 photo
a week ago
NEW
Dine in
Bad service . Never going there again. …More",negative,0.8508718013763428
389,"Sevitha Senthil
3 reviews
6 months ago
Best for coffee and bun butter jam....
I love it & its my fav spot for relaxing
2
Coffee Shastra - Anna Nagar (owner)
a year ago
Dear Sevitha Senthil,
Thank you for choosing ""Coffee Shastra"" as your favorite spot for relaxing. We're thrilled to know that you enjoy our coffee and bun butter jam. We appreciate your positive review and look forward to serving you again soon.

Best regards,
Coffee Shastra team.",positive,0.9834529757499695
390,"Soundarya Soundarya
11 reviews·1 photo
10 months ago
Dine in  |  Other  |  ₹1–200
Chilly cheese chaska bun is little bit average but there cheese vadapav is good …More
Coffee Shastra - Anna Nagar (owner)
9 months ago
We are happy that you liked our Cheese vadapav, it is one of our top seller. Keep visiting us and we will do our best to keep working on our products and experience.",positive,0.8576272130012512
391,"Vikram Anand
Local Guide·155 reviews·171 photos
a year ago
Dine in  |  Other  |  ₹1–200
Amazing coffee and tea. they take time to prepare. but, if was with the wait. I had ginger cardamom tea, which was simply out of the world.. …More
Coffee Shastra - Anna Nagar (owner)
a year ago
Thank you for sharing your wonderful experience with us! We're delighted to hear that you enjoyed our amazing coffee and tea. While we take the time to prepare each beverage with care, we're glad to know that it was worth the wait for you.

Our ginger cardamom tea is indeed a fan favorite, and we're thrilled to hear that you found it simply out of this world. Your kind words mean a lot to us, and we can't wait to serve you more delightful beverages in the future. Thank you for choosing us as your go-to place for exceptional coffee and tea!",positive,0.9780619144439697
392,India Brew House,neutral,0.9626391530036926
393,"Mohammed Aneesuddin
Local Guide·55 reviews·109 photos
3 days ago
NEW
Dine in  |  Brunch  |  ₹400–600
India Brew House in Anna Nagar is a gem worth discovering, especially if you're a burger enthusiast. Their burgers are nothing short of spectacular, with a perfect balance of crispy patties, fresh ingredients, and delightful seasoning. The …More",positive,0.9315983653068542
394,"Suvadra Kundu
Local Guide·254 reviews·1688 photos
a month ago
Dine in  |  Lunch  |  ₹600–800
This place was on my list, so I made a visit only to be disappointed.

The place from outside looks really good, the designing was on point but they …More",neutral,0.6630067229270935
395,"Suresh Kumar.V
Local Guide·121 reviews·104 photos
a month ago
Dine in  |  Dinner  |  ₹400–600
Recently I visited this place in the evening and ordered cheesy Nashville burger, crispy butter chicken burger, cheesy chicken club sandwich and desserts. My bad I ordered everything at once as we were a little hungry. The burger was too …More",negative,0.6325505971908569
396,"Navrit K Harsha Vardan
Local Guide·165 reviews·554 photos
3 weeks ago
NEW
Dine in  |  Dinner  |  ₹1–200
Tangerine Cold Brew:
Despite a 24-hour brew time, it was weak and diluted, with too much ice and orange juice overpowering the coffee. …More",negative,0.5890874862670898
397,"Nikita Devendran
35 reviews·68 photos
4 months ago
Dine in  |  ₹600–800
The beverages which are super hyped, only look aesthetically pleasing. They do not deliver on taste. However, the desserts were good. The key lime here is the best I have ever had! …More",positive,0.7410727143287659
398,"Sasmitha Kumar
4 reviews·11 photos
4 months ago
Dine in
A lovely and compact cafe with a Roof-top…absolutely in love with this place🤩 and nothing is there to complaint..Im very happy with the Service, ambiance and hospitality😌.. newly updated menu was amazing..For sure ibh is my go to place 🤗🤗.. your coffee is my therapy❤️ …More
1",positive,0.9470627307891846
399,"Jacob Nishathan
3 reviews·5 photos
3 months ago
Dine in  |  Lunch  |  ₹200–400
The overall experience was wonderful, the staff ( we were attended by Ms.Maha) were hospitable and sweet.
The dishes were wonderful. …More
1",positive,0.9737781286239624
400,"Bharani Kumari
Local Guide·42 reviews·50 photos
2 weeks ago
NEW
Dine in  |  Dinner  |  ₹200–400
We went to India Brew house for family dinner on Sunday evening as we craved burgers. We had a smashed lamb burger in Creamy sauce, a cheesy pulled chicken sandwich with barbeque sauce, smoky tandoori chicken quesadilla, blueberry mojito, …More",neutral,0.7313423156738281
401,"Sharon kenoph
3 reviews·2 photos
2 months ago
Dine in
I always love their quality of food and their ambience. Not to forget Ms.Santhiya’s hospitality. She was so sweet and kind enough to serve us. …More",positive,0.9630169868469238
402,"Amrutha V
8 reviews·8 photos
4 months ago
Dine in  |  ₹200–400
Simply wowwww!!! The quality and quantity for the price point is justified to be honest!! Everything we had was top notch in taste and its quite affordable too considering the quantity. Love there service especially Swathy sister. Will definitely visit again. 🤞💓 …More",positive,0.9357290863990784
403,"nandhini nedunchezhian
Local Guide·129 reviews·318 photos
2 months ago
Dine in  |  Lunch  |  ₹200–400
Food was really good..staffs were really kind. As a regular visitor the best Customer service is provided. Especially gayathri and mahalakshmi …More",positive,0.9477440714836121
404,"kaushik sivarajan
3 reviews·1 photo
a month ago
Dine in  |  Lunch  |  ₹200–400
Great experience, amazing food, service by winson satisfied very well..must try Nashville chicken burger with extra cheese! …More",positive,0.9641960859298706
405,"rimon an drew
Local Guide·7 reviews·1 photo
2 months ago
Dine in
This is our first time visit and we really loved the food and taste in IBH. Especially, sandhiya the waiter over there was very good from the beginning . …More
1",positive,0.9634789228439331
406,"Vishnu Shankar
3 reviews·3 photos
4 months ago
Actually this is my first experience in IBH and its totally amazing.The food they served is too delicious and the way they served too.Her name is swathi the person who served our dish. …More
1",positive,0.9502655863761902
407,"Kanimozhi Kalaivanan
4 reviews·2 photos
2 months ago
Dine in  |  Lunch
Super kind and respectful serving by Sandhiya . Food was totally mind blowing and especially cheese burger took my heart🤌🏻❤️ …More",positive,0.6911178827285767
408,"Vijay k
4 reviews·8 photos
5 months ago
Dine in  |  Lunch  |  ₹200–400
Food are awesome best sandwich and steaks available here. Staff are friendly giving worm welcome to everyone, roof top looks great …More",positive,0.9688751101493835
409,"Abi S
Local Guide·77 reviews·135 photos
8 months ago
Dine in
I dined here with a friend.
Overall a calm place. Compact seatings
We chose the open dining area on the first floor - loved the vibe there. …More",positive,0.947725236415863
410,"Divya Lakshmi
Local Guide·74 reviews·255 photos
10 months ago
Dine in  |  Other  |  ₹600–800
Im very happy with the ambiance service and hospitality. But comming to the main FOOD its not that much satisfying to me. Everything was surfeit.
Ive ordered cheesy fries - was very much good and loaded with good amount of …More",neutral,0.5527976155281067
411,"sudhir malyala
Local Guide·144 reviews·182 photos
10 months ago
Dine in  |  ₹1–200
Four wheeler parking is a bit of challenge.
Two wheeler parking is good enough …More
2",positive,0.665338397026062
412,"Hema Jeevanandam
6 reviews·8 photos
4 months ago
Dine in  |  Lunch  |  ₹1–200
Food was tasty , Service was done so good by Gayathri 💯
Nice ambience …More",positive,0.9429451823234558
413,"swathi muthu
Local Guide·214 reviews·4461 photos
11 months ago
The Indian brew house, located in the bustling city of Chennai, is a popular coffee house that is known for its premium quality coffee and cozy ambiance. During my recent visit, I decided to try their Rose espresso Latee, which was a unique …More",positive,0.8676943778991699
414,"Yamini Kumar
5 reviews·4 photos
4 months ago
Dine in  |  Other  |  ₹200–400
Food was too yumm...One of the Best (tres leches) in anna nagar....Must visit spot …More",positive,0.9286503195762634
415,"Adarsh George
Local Guide·307 reviews·1759 photos
4 months ago
Dine in  |  Brunch  |  ₹800–1,000
I am actually quite pleased with this cafe. It's got a nice ambience and great coffee smell when you walk in the door. Food could have a little bit more spice, but that can always be altered. It's also a great coffee spot that's easy on the …More",positive,0.9458057880401611
416,"adhityan ravichandran
Local Guide·23 reviews·18 photos
4 months ago
Dine in  |  Other  |  ₹1–200
Just stopped by for coffee but an amazing space, affordable, cute and most importantly they know their coffee. Just a heads up they do have an open area but it's still a no smoke zone if you are looking for it. …More",positive,0.910437285900116
417,"anu mahendran
Local Guide·12 reviews·10 photos
2 months ago
Loved their new burger collection! NashVille Burger was Top notch! Corn Ribs were also delicious. They have some offer going on right now! So it’s worth the price. We also ordered milkshake and ice coffee. I didn’t like the coffee that much. Service is very good. The staff is very friendly and nice. …More",positive,0.7517338395118713
418,"Anitha Kanagavel
Local Guide·242 reviews·847 photos
7 months ago
Wow.....one of the best places in chennai for damn good coffee. They have a lot of variant beverages, but the coffee basics they add to it is ultimate. It gives a divine feeling on the first sip, being a coffee addict I can vouch for their …More",positive,0.9236363172531128
419,"Gopi “Beardo”
Local Guide·286 reviews·910 photos
9 months ago
Dine in  |  Dinner  |  ₹400–600
5 stars for their atmosphere and cosy place!
4 stars for the food as they reduced my French fries quantity lol 😆 but I loved the red peso pasta 😋 …More
1",positive,0.8100482225418091
420,"Ninja Assassin
Local Guide·33 reviews·45 photos
5 months ago
Dine in  |  Other  |  ₹200–400
Food is tasty and budget friendly unlike other cafes, and atmosphere is good as well with the rooftop..and the service level was top notch, they were very friendly and the service was quick.. I would def recommend this place if you wanna have good time with your friends... …More",positive,0.9336809515953064
421,"VOLYAH - VIHA INDIA
6 reviews
a month ago
Dine in  |  Dinner
Spot was kind of relaxing,! Ms.Stella served us very well. Chicken burgers where good. For starters, I personally liked chicken poppers. Overall a decent experience. …More",positive,0.9645429849624634
422,"Ar Sandhiya Krishnan
Local Guide·34 reviews·24 photos
7 months ago
The ambience and the seating environment were good...
Presentation and service was also good.
I enjoyed the view having a cup of coffee from the first floor area. …More",positive,0.9672715067863464
423,"Aravin Takshan
3 reviews·2 photos
4 months ago
Dine in  |  Lunch  |  ₹200–400
One of the best cafés I been to.
Food was fantastic and service by Maha was best in class. …More
1",positive,0.9525837898254395
424,"Charmine Lawrence
3 reviews·2 photos
a month ago
Dine in  |  ₹600–800
Loved the food ..Service from Sandhya was fantastic..Thank You …More",positive,0.9786418676376343
425,"Navarasam Studio
2 reviews
a month ago
Dine in  |  Dinner  |  ₹400–600
Had been here for a catchup with my friend last week! The place has amazing food. We took Coffee tres lech, Nashville chicken burger and apple pie! All dishes were too good. The apple pie was very good and Gayathri was very good with …More",positive,0.9624305367469788
426,"Francisca Merlin
Local Guide·21 reviews·109 photos
6 months ago
Dine in  |  Brunch  |  ₹400–600
lovely compact cafe with a rooftop, the food was ok, quantity & service was good. Ordered a Chicken cream pasta, Latte, Coffee mouse cheesecake. 4 stars bcuz the wait time for food was too long. …More",positive,0.8246555328369141
427,"Vishali Dhinakar
Local Guide·11 reviews·11 photos
10 months ago
I recently visited Indian Brew House in Anna Nagar and had a delightful experience. The restaurant offered a diverse menu, and I tried several dishes that left a lasting impression. …More",positive,0.9433894753456116
428,"prithiviraj pc
Local Guide·65 reviews·36 photos
a month ago
Dine in  |  Dinner  |  ₹800–1,000
Great place, good vibes and service..
Shoutout to stella marie for amazing service and hospitality. …More",positive,0.9680413603782654
429,"Swesha nair
Local Guide·50 reviews·31 photos
3 months ago
One of the budget friendly cafe in Anna nagar, with a simple ambience add on yummy food. …More
1",positive,0.8174608945846558
430,"Sharmila Natarajan
Local Guide·61 reviews·714 photos
9 months ago
Dine in  |  Brunch  |  ₹400–600
PLACE WHERE COFFEE MEETS DESSERTS ‼️🤎
welcome to india_brew_house
that's Tucked away in Anna Nagar, Chennai …More",neutral,0.6491572260856628
431,"Raghuram Devaraj
Local Guide·75 reviews·28 photos
10 months ago
Dine in  |  Other
Visited to have break from client meeting.
Ordered apple cinnamon muffin and cafe machito Table number 5.
Muffin formed fungus. Lost interest to have what i ordered left the cafe( …More
2",negative,0.4801501929759979
432,"The Flying Girl
11 reviews·3 photos
2 months ago
Dine in  |  Other  |  ₹400–600
The service was wonderful by the staffs especially staff ms.sandhya done a wonderful job by suggesting the best out of all.thank you so much. …More",positive,0.9749507904052734
433,"Sanskriti Tulsian
Local Guide·132 reviews·288 photos
9 months ago
Dine in  |  Brunch  |  ₹200–400
Went to this place on a Sunday for brunch. They have quite a limited seating space. Ambience is okay. …More",positive,0.5319607257843018
434,"shaik abdul samad
5 reviews·1 photo
a month ago
Dine in  |  Dinner  |  ₹400–600
Awesome ambiance and very friendly staff. Love the burger especially 🤤

Vegetarian options: Veg options in most dishes …More",positive,0.9621993899345398
435,"Shweta Tripathi
Local Guide·34 reviews·59 photos
7 months ago
Very beautiful ambience and budget friendly menu. You should definitely give a try to their cold brews. …More",positive,0.9426093697547913
436,"Nat Raj
6 reviews·2 photos
2 months ago
Dine in  |  Other  |  ₹1–200
Had Rose cappuccino as suggested by Ms. Sandhya. The coffee was smooth and the after taste was really good. Will definitely recommend others to try this one. Service was brilliant and the coffee was ground perfectly by the host Ms. Sandhya. …More",positive,0.9431049227714539
437,"Joshua James.c
Local Guide·11 reviews·27 photos
4 months ago
Other  |  ₹200–400
The hazelnut hot chocolate made by Sandhiya was fantastic and the egg warp. Very cheerful and kind person 😊 …More
1",positive,0.9510314464569092
438,"Kavin Akash
9 reviews·4 photos
a month ago
The food was good and the ambience was excellent …More",positive,0.9589716196060181
439,"Akhil Appanna
Local Guide·14 reviews·18 photos
10 months ago
1. Rose Espresso or something. It was one of the worst experience I've ever had trying new stuffs. The coffee was 30% and the rose water/essence was remaining 70%. Will never try this again. …More",negative,0.8696747422218323
440,"Aravindh Girish
Local Guide·53 reviews·2 photos
4 months ago
Dine in  |  Other  |  ₹200–400
Hazelnut cold frappe must try
Panner tikka sandwich
Vannila hot white chocolate …More",neutral,0.7923343777656555
441,"Arun Prakash
5 reviews·1 photo
a month ago
Dine in  |  ₹200–400
It was a spontaneous plan with old friends, we needed a place to laugh out loud and eat good food. The Indian Brew House was the perfect place for us. The food was splendid and the beverages was warm to heat up the rainy evening. The peri …More",positive,0.9425488114356995
442,"Swetha Vijay
1 review
a month ago
₹1,200–1,400
Sandhya akka was a very good staff and I would tell that her service was top-notch! She made our dining experience truly special.""😁 Thank you. The food was very good 👍🏻 …More",positive,0.9757195115089417
443,"saraswathy vimalanathan
4 reviews
3 months ago
Dine in  |  Other  |  ₹200–400
Gayathri served our table today. She was very polite and patient with us. The beverages were great in taste, unique options and had a creative presentation. Would highly recommend this place! …More",positive,0.9428004026412964
444,"Y RAMAKRISHNA
4 reviews
2 months ago
Dine in  |  Brunch  |  ₹400–600
The experience was very nice. Food and drink was very good. Above all the service by the employees (Ms. Priya) was good. Even though I was early, efforts were made to arrange food for me …More",positive,0.9291755557060242
445,"Neha P Anand
9 reviews·1 photo
2 months ago
Good Service by Sandhya. Lemon ice tea was good. Their starters,pasta and deserts are good. Wrap is too oily and doesn't taste good. …More",neutral,0.6168244481086731
446,"Sujoy A k
12 reviews·1 photo
2 months ago
The food is very tasty and the service of SANDHIYA the waiter over there was very kind. I am Dj Sujoy and please book me if you have any Events. Instagram - dj Sujoy official",positive,0.9058681130409241
447,"Harcharan P
Local Guide·180 reviews·1950 photos
10 months ago
Dine in  |  Dinner  |  ₹200–400
A good place and their cheesecakes was delicious and their death by chocolate shake was amazing worth for money and a small and good place to hangout and the location is very nice …More",positive,0.9233951568603516
448,"Shreya
1 review
4 months ago
Dine in  |  Dinner
Very good experience in the restaurant... Very much satisfied with the service and quality of food... Really worth and I recommend everyone to have food with almost pleasure. Very much impressed with baked mac n cheese and chicken steak platter... Budget friendly too …More",positive,0.9690442085266113
449,"Arnold Palocaren
Local Guide·90 reviews·482 photos
10 months ago
Loved the coffee, food and service could've been better, I'm sure they're working out the kinks. Worth every penny you pay though. …More",positive,0.8839894533157349
450,"Angel Ilavarasi
1 review
2 months ago
Dine in
It's a real gem 💎
I'm very happy to came here server sandhiya and stella suggestions was good, I tried lamb burger and cold coffee both good and their dessert are mouthwatering, thanks to the team IBH …More",positive,0.9586326479911804
451,"Mehataj Banu
Local Guide·44 reviews·179 photos
9 months ago
Dinner  |  ₹200–400
In love with this resturant, nothing is there to complaint. The most expensive dish in the resturant is just Rs.285. Very affordable and decent ambiance. …More",positive,0.7541489005088806
452,"Vishnu Prakash
3 reviews
a month ago
Hazelnut hot chocolate was amazing,
Blueberry mojito was also nice, I personally didn't like onion rings which tasted like onion bajji. Overall ambience was good. …More",positive,0.502372145652771
453,"Vijayshankar PC
Local Guide·19 reviews·5 photos
2 months ago
Dine in  |  Brunch  |  ₹200–400
Filter coffee is my favourite with sandwich, fries are the best. Taste is good and service to be improved. Happy hour offers can be provided. …More",positive,0.9615635275840759
454,"Linga
7 reviews
2 months ago
Dine in  |  Other  |  ₹1,200–1,400
The food was so good here and the service was on the top, especially Sandhya who treat us so good and made us comfortable, overall will recommend to try this place, especially try their burgers. …More",positive,0.9274476170539856
455,"Navi Naveenaa
2 reviews
a month ago
We came here for lunch and the food was very delicious and filling quantity. The staffs working here are very kind and friendly especially Ms.sandhya. Must visit place in anna nagar.Loved the place very much.❤️ …More",positive,0.9720242023468018
456,"Sushmita Agarwal
3 reviews·2 photos
2 months ago
Dine in  |  Other  |  ₹200–400
Good food and service. Sandhiya was amazing and took care of us really well. Would recommend the pesto pasta and honeycomb dalgona coffee …More",positive,0.9616689085960388
457,"Aravind Senapathy
10 reviews
2 months ago
Dine in  |  Dinner  |  ₹400–600
The food and the ambience was great. Good recommendation from Sandhya and we tried matcha latte, coco cabana latte. They were both sumptuous. Definitely recommend! …More",positive,0.9645426273345947
458,"Sangeetha K
9 reviews
a month ago
Dine in  |  Dinner  |  ₹200–400
Hands down to the bestest Vietnamese cone in town. Very authentic! Also all the starters there are soooo yummyyy! Best service by the waiter Sandhya. Thank you so much …More",positive,0.9722192287445068
459,"Rajan Durai
6 reviews
3 months ago
Dine in  |  Dinner  |  ₹800–1,000
Was there yesterday. Entered with expectation but exited teh place disappointed. 1. Zero parking for cars, you need to find a place on the street and park your vehicle. 2. Ordered food from roof top. No cutleries kept & tissue paper on the …More",negative,0.6194918155670166
460,"Karthikeyan
2 reviews·1 photo
9 months ago
Dine in  |  Lunch  |  ₹200–400
Every food we ordered was just awful. That 2 burgers in their menu is the worst I ever had, and cappuccinos was more like hot water that doesn't have a taste. We can't even eat half of the burgers .The only good thing about this place is …More
1",negative,0.6668838858604431
461,"Malavika S
12 reviews
a month ago
Dine in  |  Lunch  |  ₹1,000–1,200
The food is nice and the service is very great. The coconut grape blurt is a must try.
Loved the experience over all. …More",positive,0.9740590453147888
462,"Elango Sivakumar
Local Guide·22 reviews·18 photos
3 months ago
The coffee was aromatic and awesome and the service provided by Ms..Sandhya is so heart warming and comforting with her gorgeous smile which bought only positive energy and enthusiasm! Thank you for the wonderful service …More",positive,0.981964647769928
463,"kenisha a
2 reviews
2 months ago
food and location was great!! service was done by ms.sandhiya, she was amazing too! will definitely visit again.. …More",positive,0.9802471399307251
464,"Priya Diya
2 reviews·1 photo
2 months ago
Dine in  |  Other  |  ₹400–600
Ambience is great, new launched burger fest all is awesome, service 5star, over all 5 Star. please visit India brew house and I enjoyed a lot …More
1",positive,0.9682650566101074
465,"Prabhat
3 reviews·1 photo
11 months ago
Dine in  |  Lunch  |  ₹200–400
Great food quality, and an interesting menu (topped bruschetta and coffee mocktails). Cute ambience and reasonably priced. …More",positive,0.9710960388183594
466,"Bala Vignesh
4 reviews·2 photos
4 months ago
Cheesecakes and their shakes are really good even though prices are slightly higher but the taste makes up for it. …More",positive,0.7429986596107483
467,"Karthik Yuvaraj
3 reviews·2 photos
2 months ago
Dine in  |  Other  |  ₹1,000–1,200
Good . Sandhya gave a good hospitality and service

Vegetarian options: Good …More",positive,0.9294924736022949
468,"Bhuvi
1 review
3 months ago
Dine in  |  Lunch  |  ₹1–200
The manager of this restaurant and Gayatri was very friendly and polite and provided Good service to the customers. I recommend this place to enjoy good food with nice ambience.... Enjoyed a lot..... …More",positive,0.9622383117675781
469,"Latchana Ramu
1 review
2 months ago
Good atmosphere to have delicious food.... And excellent service done by Sandhiya and gayathri …More",positive,0.9778897166252136
470,"Nivetha chakravarthy
10 reviews·4 photos
7 months ago
Dine in  |  Breakfast  |  ₹200–400
Loved everything about this cafe. If you’re looking for really good and cozy cafe in Anna Nagar then this is it. They have the best hot chocolate here and quickies are amazing too. Service was excellent, the receptionist has a really good …More",positive,0.9757788777351379
471,"Vaishnavi S Iyer
7 reviews
a month ago
Dine in  |  Dinner  |  ₹400–600
Sandhya at the cafe was extremely lovely and catered to all our needs extremely well. The food was good. 🥳 …More",positive,0.948421835899353
472,"Ashish George
4 reviews
2 months ago
Dine in  |  Dinner  |  ₹200–400
The drinks and food recommended by Sandhiya was phenomenal. Overall a great place that has good food at an affordable price point. …More",positive,0.9602217674255371
473,"#தென்னவன் _சக்தி
Local Guide·38 reviews·76 photos
a month ago
I really experienced one of delicious rosemilk tresleche..... …More",positive,0.73003089427948
474,"Dorotea Andria john
5 reviews
4 months ago
IBH has been a recent favourite! The food was good. Ms. Gayathri had provided us with a great service. Definitely worth trying this place! …More",positive,0.9753772020339966
475,"Dhanushri S
Local Guide·8 reviews
a month ago
Dine in  |  Dinner  |  ₹2,000+
The food was delicious ,cost effective for the quantity they give ,rose tres leches is a must try..and Sandhya who assisted us was polite and helpful! …More",positive,0.9279308319091797
476,"Dafni Priya
1 review
2 months ago
The food quality and taste are just woww! ✨Sandhya provides such sweet and good service💖 …More",positive,0.93929523229599
477,"Lokesh Kumar
Local Guide·13 reviews·2 photos
2 months ago
Dine in
Good food.. mainly service, ambiance and playlist is awesome.. #swathi served so well and great job …More",positive,0.9766713976860046
478,"krithika dheersingh
1 review
a month ago
Food was good.. service of sandhiya is very much impressive she suggested me a very good dish …More",positive,0.9666098952293396
479,"Unknown
4 reviews
4 months ago
Delivery  |  Dinner
The ambience was too good and calm. The staffs were too friendly and kind. The food was amazing and budget friendly too. Would strongly recommend this place! …More",positive,0.9562615156173706
480,"Jeevitha .J
11 reviews
4 months ago
Dine in  |  Dinner  |  ₹200–400
Very nice and peaceful place to have coffee and snacks 😊 and swathi sister's kind and smiling face gives more comfort with the ambiance. Food was really good and the only thing my father missing is his favorite red indian 😁 …More",positive,0.9537072777748108
481,"Keerthesewaran T
1 review
2 months ago
Good ambiance nice food and excellent work our staff Sandhiya his is very kind and genuinely …More",positive,0.9747424125671387
482,"Ajith Vaithyam
8 reviews
4 months ago
Dine in  |  Other  |  ₹400–600
Really solid service from the staff, nice environment with a rooftop seating, and the food and coffee was excellent and large portion for the amount. Will definitely recommend if you’re in Anna nagar area …More",positive,0.945247232913971
483,"Vinodha Manikarajan
12 reviews
3 months ago
Dine in  |  Dinner  |  ₹400–600
I absolutely love this cafe.. beautiful place to enjoy a cup of coffee.. their food menu is great. Do not miss coffee tres leches... It is out of the world dessert.. keep up the good work team IBH …More",positive,0.9723163843154907
484,"J Yogeswaran
3 reviews
2 months ago
Other  |  ₹600–800
Sandhya's service was good ... Would avoid coffee.... Please buy the burgers they are really good. …More",positive,0.8138149380683899
485,"Vinishya Dharmendra
1 review
2 months ago
Great food. Awesome ambience. Loved the service provided by Sandhya. …More",positive,0.9826001524925232
486,"REENA J
2 reviews
2 months ago
Dine in  |  Dinner  |  ₹600–800
Service is well done by sandhya and food is okayish.. Should improve on pastas …More",positive,0.8944413065910339
487,"Shaik Naveed
Local Guide·103 reviews·26 photos
2 months ago
Great service by Sandhya, and nice ambience with delicious food! Highly recommend. …More",positive,0.9759109020233154
488,"Akshaya Ak
8 reviews
a month ago
Food was good and yummy. Quantity was adequate. Sandhya treated us with kindness. …More",positive,0.9352303147315979
489,"Preethy
9 reviews
5 months ago
Dine in  |  Other
Coffee tastes great here. Damn such a fine blend! Definitely worth the money. Staff Stella and Sandhya were great hosts. …More",positive,0.9629524350166321
490,"Lakshmi Arul
8 reviews
3 months ago
Dine in  |  Other  |  ₹200–400
All the drinks were very nice and were presented very well. Ms.Gayathri served our table today and was very friendly. Great experience. …More",positive,0.9741864204406738
491,"John E
5 reviews
5 months ago
A best place for a perfect hangout with friends
Best spot @ affordable price in Anna Nagar with zero compromise in quality and quantity as well …More",positive,0.8650809526443481
492,"Niveada Nehru
3 reviews
2 months ago
The ambience and food was great. service of sandhiya made it even more enjoyable. …More",positive,0.9541592001914978
493,"Prathiksha Dhanapal
5 reviews
2 months ago
Dine in  |  Lunch
Had a wonderful experience, Ms. Sandhya was soo kind serving us food with passion 🤍 …More",positive,0.9598029851913452
494,"saravana prashanth kumaravelu
6 reviews
a month ago
Dine in  |  Dinner
The food taste and service was top notch
The waiter Ms Sandhiya's service to be appreciated …More",positive,0.9268442988395691
495,"Prasath Prasath
2 reviews
2 months ago
Dine in
Food was really good,Service by sandhya was wonderful and gave good suggestions in ordering food. …More",positive,0.9724150896072388
496,"Madhulica Arogya Salibindla
3 reviews
a month ago
the whole place was filled with houseflies, they mixed up our order and we had to wait for more than 30mins. Don't visit this place.",neutral,0.6065695881843567
497,"kishor gy
Local Guide·47 reviews·150 photos
10 months ago
Dine in  |  Dinner  |  ₹400–600
I like death by chocolate it has different taste than others and cheese cake is🤌🏼 …More",positive,0.6715249419212341
498,"Franklin Felix
16 reviews·5 photos
a month ago
The service was exceptional and really good the food and ambience was really pleasant sure to visit again …More",positive,0.9776983857154846
499,"Benny M Jose
Local Guide·19 reviews·8 photos
2 months ago
I recently visited here and had their hibiscus tea. It was really calming and relaxing. I really enjoyed it and would highly recommend it. …More",positive,0.9736998081207275
500,"Aneesha Babu
2 reviews
4 months ago
Dine in  |  Lunch  |  ₹600–800
The food was good and the service was also great. Would like to appreciate gayathri for the hospitality provided …More",positive,0.967214047908783
501,"PRIYADHARSHINI K
1 review
a month ago
Really Good taste.. Worthy!! Especially Great Service by Gayathri Sis !! …More",positive,0.9804778695106506
502,"monika verma
14 reviews·1 photo
4 months ago
Dine in  |  Breakfast  |  ₹1–200
Good sandwich and coffee. Good service by Sandhya and Gayathri. Very sweet girls. Attended us very well and very cooperative. …More",positive,0.9737343192100525
503,"Varun Karthik
Local Guide·19 reviews·57 photos
a month ago
Dine in  |  Dinner  |  ₹600–800
Lovely food.

Thanks to Ms. Sandhya and team for such a lovely evening. :) …More",positive,0.9698799252510071
504,"Roopan R
3 reviews
3 months ago
Dine in  |  Brunch  |  ₹400–600
Your Staff Gayatri 's Service was Kind and Nice...Then the ambience was neat and clean...The Bbq Pulled Chicken is a Must Try One …More",positive,0.9111089110374451
505,"Arun Krishna
4 reviews
2 months ago
Dine in  |  Dinner  |  ₹1,000–1,200
Food is amazing!!
I'm giving 5 star rating to Ms. Sandhiya …More",positive,0.9493562579154968
506,"Sweety George
4 reviews·3 photos
3 months ago
Delivery  |  Brunch  |  ₹400–600
We ordered afredo chicken pasta and frappe. Gayatri provided excellent service. Definitely worth a visit …More",positive,0.9545609354972839
507,"Reshmi
1 review
3 months ago
Dine in  |  Other  |  ₹200–400
If you're a coffee person, I highly recommend you to visit this cafe. There are lot of coffee drinks with combinations like Biscoff, Cinnamon, Rose petals, Hazelnut etc. …More",positive,0.7061888575553894
